Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET
2019-6-11,Higienópolis-Mackenzie,-23.5488,-46.6519,89923,44,62,30,43,13,15,18,5,REABASTECER
2018-8-9,São Joaquim,-23.5618,-46.6389,33172,12,62,24,33,43,39,9,43,REABASTECER
2018-8-16,São Joaquim,-23.5618,-46.6389,36461,24,22,44,12,15,13,25,24,NORMAL
2019-5-9,República,-23.5436,-46.6434,110559,67,6,51,34,17,11,41,25,NORMAL
2018-9-10,São Joaquim,-23.5618,-46.6389,33444,56,65,10,7,43,32,16,16,NORMAL
2018-9-11,São Joaquim,-23.5618,-46.6389,32736,48,58,6,4,40,30,14,11,NORMAL
2019-5-29,República,-23.5436,-46.6434,110378,42,28,44,15,19,23,3,31,NORMAL
2019-8-12,Higienópolis-Mackenzie,-23.5488,-46.6519,89939,34,44,57,23,24,16,7,36,NORMAL
2019-7-18,República,-23.5436,-46.6434,108494,65,50,17,27,39,27,20,43,NORMAL
2018-11-6,São Joaquim,-23.5618,-46.6389,34558,86,9,11,22,20,21,10,9,NORMAL
2019-9-11,Higienópolis-Mackenzie,-23.5488,-46.6519,90527,86,16,30,13,34,13,22,9,NORMAL
2018-11-9,São Joaquim,-23.5618,-46.6389,34586,53,51,60,7,5,15,38,41,NORMAL
2019-9-18,Higienópolis-Mackenzie,-23.5488,-46.6519,91009,22,33,46,31,14,30,38,20,NORMAL
2018-11-16,São Joaquim,-23.5618,-46.6389,34522,64,11,5,20,13,4,2,12,REABASTECER
2018-11-17,São Joaquim,-23.5618,-46.6389,34059,51,9,65,14,8,43,43,9,REABASTECER
2019-9-21,Higienópolis-Mackenzie,-23.5488,-46.6519,90837,86,7,26,30,1,30,28,10,REABASTECER
2018-11-20,São Joaquim,-23.5618,-46.6389,35953,19,55,40,10,39,30,31,37,NORMAL
2019-7-29,República,-23.5436,-46.6434,107691,43,43,19,29,31,37,8,39,NORMAL
2019-8-1,República,-23.5436,-46.6434,110446,21,30,5,21,21,30,43,32,NORMAL
2019-9-29,Higienópolis-Mackenzie,-23.5488,-46.6519,93025,15,25,35,10,18,9,37,28,NORMAL
2018-12-5,São Joaquim,-23.5618,-46.6389,35523,47,15,20,13,24,31,12,25,NORMAL
2019-10-10,Higienópolis-Mackenzie,-23.5488,-46.6519,90780,86,9,25,32,19,21,43,26,NORMAL
2019-8-14,República,-23.5436,-46.6434,107696,58,7,47,16,10,28,37,11,REABASTECER
2018-12-23,São Joaquim,-23.5618,-46.6389,35770,38,22,29,21,36,43,28,36,NORMAL
2018-12-30,São Joaquim,-23.5618,-46.6389,36470,62,41,50,37,9,29,37,5,REABASTECER
2019-11-8,Higienópolis-Mackenzie,-23.5488,-46.6519,93514,73,53,20,27,27,25,12,39,NORMAL
2019-11-16,Higienópolis-Mackenzie,-23.5488,-46.6519,91570,86,5,31,35,43,36,23,6,REABASTECER
2019-11-30,Higienópolis-Mackenzie,-23.5488,-46.6519,91558,28,58,3,38,28,27,11,28,NORMAL
2019-12-18,Higienópolis-Mackenzie,-23.5488,-46.6519,90255,30,18,10,21,43,26,26,38,NORMAL
2018-1-4,Faria Lima,-23.5675,-46.6929,51093,54,51,41,33,29,34,35,33,NORMAL
2018-1-12,Faria Lima,-23.5675,-46.6929,54209,65,65,52,9,37,4,43,43,REABASTECER
2019-11-17,República,-23.5436,-46.6434,110873,30,39,1,28,33,24,16,8,REABASTECER
2019-4-5,São Joaquim,-23.5618,-46.6389,33997,75,49,20,43,43,10,6,29,REABASTECER
2019-12-14,República,-23.5436,-46.6434,107710,45,22,4,41,15,26,41,32,NORMAL
2019-12-15,República,-23.5436,-46.6434,108036,35,18,65,40,13,21,38,29,NORMAL
2019-4-14,São Joaquim,-23.5618,-46.6389,34003,65,49,29,21,5,32,7,35,REABASTECER
2018-2-23,Faria Lima,-23.5675,-46.6929,54543,20,31,33,16,37,14,38,17,NORMAL
2018-2-24,Faria Lima,-23.5675,-46.6929,53501,12,25,27,12,31,12,36,14,REABASTECER
2019-12-26,República,-23.5436,-46.6434,107472,13,4,50,40,16,36,38,30,REABASTECER
2019-5-3,São Joaquim,-23.5618,-46.6389,35251,57,13,19,10,21,14,19,16,NORMAL
2018-3-5,Faria Lima,-23.5675,-46.6929,51704,61,31,20,21,33,28,39,17,NORMAL
2019-5-11,São Joaquim,-23.5618,-46.6389,34837,75,32,37,28,33,27,32,29,NORMAL
2019-6-3,São Joaquim,-23.5618,-46.6389,32690,42,29,23,33,37,8,24,15,NORMAL
2018-2-7,Higienópolis-Mackenzie,-23.5488,-46.6519,92876,69,48,8,16,27,42,24,16,NORMAL
2019-6-15,São Joaquim,-23.5618,-46.6389,33705,9,18,65,41,23,43,19,18,REABASTECER
2019-7-9,São Joaquim,-23.5618,-46.6389,36362,40,12,11,16,18,18,6,18,NORMAL
2019-7-23,São Joaquim,-23.5618,-46.6389,35802,68,60,40,14,7,20,28,3,REABASTECER
2018-3-18,Higienópolis-Mackenzie,-23.5488,-46.6519,92512,9,47,58,27,43,42,33,22,REABASTECER
2018-3-24,Higienópolis-Mackenzie,-23.5488,-46.6519,90366,32,6,16,12,11,32,8,3,REABASTECER
2019-8-8,São Joaquim,-23.5618,-46.6389,33009,6,29,65,15,31,14,14,32,NORMAL
2018-6-9,Faria Lima,-23.5675,-46.6929,51549,26,10,65,27,26,33,9,15,NORMAL
2018-3-30,Higienópolis-Mackenzie,-23.5488,-46.6519,90559,55,41,36,33,33,22,22,20,NORMAL
2019-8-13,São Joaquim,-23.5618,-46.6389,32836,44,57,25,43,11,2,41,12,NORMAL
2018-6-14,Faria Lima,-23.5675,-46.6929,52811,67,46,28,43,11,17,31,37,NORMAL
2018-4-6,Higienópolis-Mackenzie,-23.5488,-46.6519,89638,86,65,10,17,13,9,40,39,NORMAL
2018-6-20,Faria Lima,-23.5675,-46.6929,52501,11,10,56,29,31,42,9,7,NORMAL
2018-4-18,Higienópolis-Mackenzie,-23.5488,-46.6519,93428,54,56,65,32,43,26,30,33,NORMAL
2019-9-2,São Joaquim,-23.5618,-46.6389,35491,41,16,22,14,23,32,3,19,NORMAL
2019-9-3,São Joaquim,-23.5618,-46.6389,35749,33,10,15,12,18,32,43,15,NORMAL
2019-9-5,São Joaquim,-23.5618,-46.6389,34080,13,65,0,5,6,29,31,5,NORMAL
2019-9-6,São Joaquim,-23.5618,-46.6389,36375,5,56,65,43,43,23,25,43,NORMAL
2018-4-28,Higienópolis-Mackenzie,-23.5488,-46.6519,92176,28,52,65,8,43,34,20,31,NORMAL
2019-9-9,São Joaquim,-23.5618,-46.6389,34927,65,37,39,36,27,14,16,30,NORMAL
2018-7-13,Faria Lima,-23.5675,-46.6929,54631,54,13,32,8,25,28,3,10,NORMAL
2018-8-1,Faria Lima,-23.5675,-46.6929,53434,64,48,34,9,26,7,13,26,NORMAL
2018-5-26,Higienópolis-Mackenzie,-23.5488,-46.6519,90001,15,5,40,4,15,25,40,39,REABASTECER
2018-8-18,Faria Lima,-23.5675,-46.6929,54274,67,23,53,35,38,32,29,43,NORMAL
2018-6-7,Higienópolis-Mackenzie,-23.5488,-46.6519,90021,78,7,32,11,13,25,39,2,REABASTECER
2019-10-22,São Joaquim,-23.5618,-46.6389,33983,86,25,43,20,18,22,7,13,NORMAL
2018-8-26,Faria Lima,-23.5675,-46.6929,54829,74,33,56,10,9,6,36,11,NORMAL
2018-6-16,Higienópolis-Mackenzie,-23.5488,-46.6519,92768,76,13,30,22,11,43,9,14,NORMAL
2018-9-5,Faria Lima,-23.5675,-46.6929,53330,75,42,60,27,15,6,41,12,REABASTECER
2018-6-30,Higienópolis-Mackenzie,-23.5488,-46.6519,90253,33,65,8,10,39,42,40,38,NORMAL
2018-7-14,Higienópolis-Mackenzie,-23.5488,-46.6519,91346,54,44,47,9,28,35,34,28,NORMAL
2019-12-2,São Joaquim,-23.5618,-46.6389,34110,56,48,19,26,43,15,10,19,NORMAL
2018-10-4,Faria Lima,-23.5675,-46.6929,51067,51,4,55,28,38,28,1,18,NORMAL
2018-7-26,Higienópolis-Mackenzie,-23.5488,-46.6519,90526,19,27,30,25,24,12,29,17,NORMAL
2019-12-15,São Joaquim,-23.5618,-46.6389,32670,11,21,65,34,39,19,36,9,NORMAL
2019-12-17,São Joaquim,-23.5618,-46.6389,33123,73,7,52,29,33,10,31,43,NORMAL
2018-11-7,Faria Lima,-23.5675,-46.6929,51021,79,7,15,14,31,20,6,23,REABASTECER
2018-11-13,Faria Lima,-23.5675,-46.6929,51967,12,39,40,36,10,5,23,43,NORMAL
2018-12-5,Faria Lima,-23.5675,-46.6929,51449,64,31,22,19,43,16,26,43,NORMAL
2018-10-8,Higienópolis-Mackenzie,-23.5488,-46.6519,91635,75,50,53,22,43,17,43,38,NORMAL
2018-3-4,São Judas,-23.6255,-46.6411,15307,78,33,44,40,43,25,32,24,NORMAL
2018-10-22,Higienópolis-Mackenzie,-23.5488,-46.6519,90059,21,24,15,24,34,15,32,29,NORMAL
2018-11-20,Higienópolis-Mackenzie,-23.5488,-46.6519,92940,16,36,23,26,40,29,43,8,NORMAL
2018-4-8,São Judas,-23.6255,-46.6411,14481,17,23,4,40,34,40,14,20,NORMAL
2019-2-9,Faria Lima,-23.5675,-46.6929,54313,56,47,26,7,43,12,24,43,NORMAL
2019-2-11,Faria Lima,-23.5675,-46.6929,53714,36,37,9,43,35,10,16,34,NORMAL
2018-4-14,São Judas,-23.6255,-46.6411,16403,46,55,18,26,13,26,32,35,NORMAL
2019-2-16,Faria Lima,-23.5675,-46.6929,51220,73,4,39,28,15,40,39,20,REABASTECER
2018-5-4,São Judas,-23.6255,-46.6411,14692,31,60,17,10,23,9,38,39,NORMAL
2018-5-11,São Judas,-23.6255,-46.6411,14750,54,7,40,27,43,28,13,8,REABASTECER
2019-3-30,Faria Lima,-23.5675,-46.6929,51484,77,6,65,43,11,41,37,23,REABASTECER
2019-1-21,Higienópolis-Mackenzie,-23.5488,-46.6519,92284,47,53,65,38,35,43,13,21,NORMAL
2019-4-6,Faria Lima,-23.5675,-46.6929,51957,24,29,14,22,27,19,14,43,NORMAL
2019-1-28,Higienópolis-Mackenzie,-23.5488,-46.6519,91167,55,12,12,9,4,22,24,43,REABASTECER
2019-4-13,Faria Lima,-23.5675,-46.6929,51979,47,55,33,41,43,34,32,17,NORMAL
2018-6-16,São Judas,-23.6255,-46.6411,16482,62,42,51,43,27,25,16,40,NORMAL
2019-2-6,Higienópolis-Mackenzie,-23.5488,-46.6519,90447,60,24,29,26,9,39,31,8,NORMAL
2019-4-19,Faria Lima,-23.5675,-46.6929,52893,79,24,60,15,23,12,10,38,NORMAL
2019-5-1,Faria Lima,-23.5675,-46.6929,52684,60,14,34,30,15,16,7,31,NORMAL
2019-2-25,Higienópolis-Mackenzie,-23.5488,-46.6519,89996,60,25,29,38,19,11,43,25,NORMAL
2018-7-8,São Judas,-23.6255,-46.6411,13922,21,59,28,20,29,42,23,35,NORMAL
2018-7-9,São Judas,-23.6255,-46.6411,15177,11,54,20,18,24,38,19,29,NORMAL
2019-3-3,Higienópolis-Mackenzie,-23.5488,-46.6519,90523,63,32,43,16,34,27,5,36,REABASTECER
2019-6-2,Faria Lima,-23.5675,-46.6929,51795,19,13,16,25,23,43,20,27,NORMAL
2019-6-8,Faria Lima,-23.5675,-46.6929,54127,46,53,35,42,1,30,43,11,REABASTECER
2018-8-10,São Judas,-23.6255,-46.6411,14740,25,35,65,4,27,26,21,43,REABASTECER
2019-6-13,Faria Lima,-23.5675,-46.6929,54867,86,29,57,29,30,18,16,32,NORMAL
2019-4-22,Higienópolis-Mackenzie,-23.5488,-46.6519,90669,86,26,48,14,9,16,31,38,NORMAL
2019-7-3,Faria Lima,-23.5675,-46.6929,51033,63,53,21,22,29,38,24,39,NORMAL
2019-7-4,Faria Lima,-23.5675,-46.6929,53668,54,44,12,18,25,37,21,33,NORMAL
2019-7-7,Faria Lima,-23.5675,-46.6929,52041,30,35,59,13,8,28,11,20,NORMAL
2019-7-18,Faria Lima,-23.5675,-46.6929,53688,86,31,52,21,43,31,15,21,NORMAL
2019-7-23,Faria Lima,-23.5675,-46.6929,52547,43,7,23,2,20,26,37,38,REABASTECER
2018-10-10,São Judas,-23.6255,-46.6411,15247,57,56,44,26,15,39,43,7,NORMAL
2018-10-22,São Judas,-23.6255,-46.6411,17182,14,52,25,27,11,41,37,1,REABASTECER
2018-10-27,São Judas,-23.6255,-46.6411,13808,56,25,65,17,38,20,18,27,NORMAL
2019-8-25,Faria Lima,-23.5675,-46.6929,51822,86,14,14,28,17,33,41,38,NORMAL
2018-10-28,São Judas,-23.6255,-46.6411,17285,45,18,59,14,32,19,13,21,NORMAL
2018-11-6,São Judas,-23.6255,-46.6411,14319,64,39,65,30,43,39,25,35,NORMAL
2018-11-8,São Judas,-23.6255,-46.6411,16915,46,30,45,24,33,35,20,26,NORMAL
2018-11-11,São Judas,-23.6255,-46.6411,15689,18,15,25,13,19,30,8,14,NORMAL
2018-11-18,São Judas,-23.6255,-46.6411,17295,38,35,49,31,26,14,25,29,NORMAL
2019-7-13,Higienópolis-Mackenzie,-23.5488,-46.6519,92274,74,57,55,28,10,5,8,13,NORMAL
2019-7-26,Higienópolis-Mackenzie,-23.5488,-46.6519,89760,31,52,24,14,7,17,40,12,NORMAL
2019-8-9,Higienópolis-Mackenzie,-23.5488,-46.6519,93131,62,53,7,23,39,23,22,6,NORMAL
2019-10-30,Faria Lima,-23.5675,-46.6929,54694,77,3,40,33,23,6,43,24,REABASTECER
2019-8-23,Higienópolis-Mackenzie,-23.5488,-46.6519,92235,15,56,44,31,20,23,8,35,NORMAL
2019-1-13,São Judas,-23.6255,-46.6411,15004,43,18,50,13,12,28,10,8,NORMAL
2019-1-19,São Judas,-23.6255,-46.6411,17310,77,57,18,37,30,6,28,32,REABASTECER
2019-9-4,Higienópolis-Mackenzie,-23.5488,-46.6519,89912,74,58,25,43,20,27,5,37,REABASTECER
2019-11-22,Faria Lima,-23.5675,-46.6929,52904,49,65,30,6,15,7,38,24,NORMAL
2019-2-6,São Judas,-23.6255,-46.6411,15193,78,65,39,27,11,35,39,3,NORMAL
2019-2-19,São Judas,-23.6255,-46.6411,14978,40,61,18,21,37,31,33,43,NORMAL
2019-2-21,São Judas,-23.6255,-46.6411,17424,17,50,8,15,30,30,23,34,NORMAL
2019-10-14,Higienópolis-Mackenzie,-23.5488,-46.6519,93347,47,43,65,21,43,6,29,9,NORMAL
2019-12-29,Faria Lima,-23.5675,-46.6929,54605,40,31,33,27,35,15,12,7,NORMAL
2019-10-21,Higienópolis-Mackenzie,-23.5488,-46.6519,93324,65,18,13,43,12,34,43,24,NORMAL
2019-3-20,São Judas,-23.6255,-46.6411,14519,73,55,65,43,39,33,30,13,NORMAL
2018-1-18,Pinheiros,-23.5664,-46.703,77669,86,38,12,39,25,43,9,31,NORMAL
2018-1-22,Pinheiros,-23.5664,-46.703,79874,42,65,51,20,10,33,34,15,NORMAL
2019-11-11,Higienópolis-Mackenzie,-23.5488,-46.6519,90253,44,34,3,11,18,13,43,23,REABASTECER
2019-11-12,Higienópolis-Mackenzie,-23.5488,-46.6519,93489,37,26,65,10,16,8,37,21,NORMAL
2019-11-15,Higienópolis-Mackenzie,-23.5488,-46.6519,92088,8,11,41,38,5,41,26,9,NORMAL
2019-4-2,São Judas,-23.6255,-46.6411,14602,43,46,28,2,28,43,23,7,REABASTECER
2018-2-3,Pinheiros,-23.5664,-46.703,79951,14,65,44,31,4,43,33,18,NORMAL
2019-11-21,Higienópolis-Mackenzie,-23.5488,-46.6519,92947,34,37,60,21,23,15,4,32,NORMAL
2019-4-14,São Judas,-23.6255,-46.6411,14636,14,55,15,43,20,14,16,43,NORMAL
2019-4-22,São Judas,-23.6255,-46.6411,15450,29,65,25,25,28,34,28,16,NORMAL
2019-12-8,Higienópolis-Mackenzie,-23.5488,-46.6519,89787,31,16,14,14,35,13,26,43,NORMAL
2019-4-26,São Judas,-23.6255,-46.6411,15229,86,47,65,19,12,29,7,43,NORMAL
2019-4-29,São Judas,-23.6255,-46.6411,16277,59,28,49,4,41,20,41,32,NORMAL
2018-2-28,Pinheiros,-23.5664,-46.703,76126,28,44,65,37,30,5,13,6,REABASTECER
2019-5-12,São Judas,-23.6255,-46.6411,15901,10,11,35,43,29,26,34,21,NORMAL
2018-3-22,Pinheiros,-23.5664,-46.703,79264,59,21,33,4,24,23,43,33,REABASTECER
2018-4-2,Pinheiros,-23.5664,-46.703,78222,45,33,30,10,25,34,8,43,NORMAL
2018-4-10,Pinheiros,-23.5664,-46.703,76774,57,42,33,23,37,19,20,6,REABASTECER
2018-1-28,Faria Lima,-23.5675,-46.6929,52975,4,44,7,16,3,7,23,28,REABASTECER
2019-6-18,São Judas,-23.6255,-46.6411,16026,66,48,8,21,43,40,31,33,NORMAL
2018-2-3,Faria Lima,-23.5675,-46.6929,52963,49,13,34,43,29,41,40,9,NORMAL
2018-4-22,Pinheiros,-23.5664,-46.703,78597,24,50,12,11,28,23,11,5,NORMAL
2019-6-30,São Judas,-23.6255,-46.6411,14371,47,48,46,17,34,43,27,27,NORMAL
2019-7-3,São Judas,-23.6255,-46.6411,15678,11,30,28,10,24,26,17,14,REABASTECER
2019-7-10,São Judas,-23.6255,-46.6411,15648,23,58,39,35,38,12,30,32,NORMAL
2018-5-9,Pinheiros,-23.5664,-46.703,77958,26,13,33,8,43,23,31,29,NORMAL
2018-5-19,Pinheiros,-23.5664,-46.703,78421,20,22,35,25,34,33,36,29,NORMAL
2018-5-26,Pinheiros,-23.5664,-46.703,79875,38,36,55,7,5,9,12,38,REABASTECER
2018-3-29,Faria Lima,-23.5675,-46.6929,53093,76,39,46,35,31,37,38,43,NORMAL
2019-8-23,São Judas,-23.6255,-46.6411,16241,42,65,14,31,37,35,27,38,NORMAL
2019-8-24,São Judas,-23.6255,-46.6411,16104,30,58,7,30,31,31,25,34,NORMAL
2019-9-4,São Judas,-23.6255,-46.6411,14041,5,65,8,43,29,38,26,41,REABASTECER
2019-9-9,São Judas,-23.6255,-46.6411,16056,43,28,33,24,11,16,8,15,NORMAL
2018-7-6,Pinheiros,-23.5664,-46.703,79261,4,45,52,30,28,28,29,11,NORMAL
2019-9-12,São Judas,-23.6255,-46.6411,16852,11,5,10,13,43,13,39,43,REABASTECER
2019-9-13,São Judas,-23.6255,-46.6411,13959,86,65,4,13,38,12,34,39,REABASTECER
2018-4-14,Faria Lima,-23.5675,-46.6929,52417,17,3,65,32,21,40,19,22,REABASTECER
2018-7-13,Pinheiros,-23.5664,-46.703,77912,19,65,3,4,8,6,43,21,REABASTECER
2018-7-18,Pinheiros,-23.5664,-46.703,77379,59,41,37,28,29,30,30,5,REABASTECER
2018-4-27,Faria Lima,-23.5675,-46.6929,54956,75,55,46,37,9,6,8,11,NORMAL
2019-10-5,São Judas,-23.6255,-46.6411,15717,54,65,48,28,34,40,30,33,NORMAL
2018-8-1,Pinheiros,-23.5664,-46.703,77374,11,40,25,33,20,33,11,36,REABASTECER
2018-8-3,Pinheiros,-23.5664,-46.703,77589,73,28,12,25,11,24,3,25,NORMAL
2019-10-11,São Judas,-23.6255,-46.6411,13607,86,32,65,8,9,22,8,9,NORMAL
2019-10-14,São Judas,-23.6255,-46.6411,14262,49,16,43,42,39,13,37,41,NORMAL
2019-10-16,São Judas,-23.6255,-46.6411,13748,28,4,32,35,27,12,31,35,NORMAL
2019-10-20,São Judas,-23.6255,-46.6411,14125,86,41,65,26,14,5,13,12,NORMAL
2018-8-17,Pinheiros,-23.5664,-46.703,79211,22,65,38,29,43,25,38,13,NORMAL
2018-5-22,Faria Lima,-23.5675,-46.6929,54408,17,40,56,43,1,38,34,30,REABASTECER
2018-5-28,Faria Lima,-23.5675,-46.6929,54940,50,9,16,21,23,31,11,9,REABASTECER
2018-6-9,Faria Lima,-23.5675,-46.6929,51549,26,10,65,27,26,33,9,15,NORMAL
2018-6-11,Faria Lima,-23.5675,-46.6929,51704,6,65,51,15,20,25,43,7,REABASTECER
2019-11-16,São Judas,-23.6255,-46.6411,14196,76,15,28,43,2,12,40,34,REABASTECER
2019-11-17,São Judas,-23.6255,-46.6411,14321,67,8,18,41,43,6,37,32,REABASTECER
2018-9-14,Pinheiros,-23.5664,-46.703,77060,12,20,65,25,20,29,21,34,REABASTECER
2019-11-19,São Judas,-23.6255,-46.6411,14370,44,59,3,35,32,42,26,21,NORMAL
2018-9-24,Pinheiros,-23.5664,-46.703,79625,8,21,65,38,24,30,27,29,REABASTECER
2018-9-28,Pinheiros,-23.5664,-46.703,76893,51,62,43,31,12,17,12,18,NORMAL
2018-9-30,Pinheiros,-23.5664,-46.703,76735,29,42,34,24,5,6,8,9,NORMAL
2018-10-1,Pinheiros,-23.5664,-46.703,79283,21,40,24,22,43,43,6,7,REABASTECER
2018-10-2,Pinheiros,-23.5664,-46.703,78531,8,33,14,22,41,40,43,1,NORMAL
2018-7-20,Faria Lima,-23.5675,-46.6929,52257,74,42,39,37,33,43,15,21,NORMAL
2018-8-9,Faria Lima,-23.5675,-46.6929,54143,63,60,41,27,34,27,21,35,NORMAL
2018-8-18,Faria Lima,-23.5675,-46.6929,54274,67,23,53,35,38,32,29,43,NORMAL
2018-11-15,Pinheiros,-23.5664,-46.703,76178,15,23,35,8,41,35,16,10,NORMAL
2018-8-22,Faria Lima,-23.5675,-46.6929,54108,24,60,26,25,24,21,8,26,NORMAL
2018-1-26,Vila Mariana,-23.5895,-46.6346,21783,15,44,24,19,36,14,35,22,NORMAL
2018-2-5,Vila Mariana,-23.5895,-46.6346,23980,15,65,28,24,43,36,3,30,REABASTECER
2018-12-1,Pinheiros,-23.5664,-46.703,78162,37,50,44,37,23,43,39,28,NORMAL
2018-2-15,Vila Mariana,-23.5895,-46.6346,22390,7,65,20,38,10,5,43,33,NORMAL
2018-2-19,Vila Mariana,-23.5895,-46.6346,24470,53,39,59,23,38,29,26,15,NORMAL
2018-9-17,Faria Lima,-23.5675,-46.6929,54570,51,44,40,42,13,43,32,43,NORMAL
2018-2-22,Vila Mariana,-23.5895,-46.6346,24013,25,20,40,10,23,18,19,43,NORMAL
2018-9-24,Faria Lima,-23.5675,-46.6929,54720,63,65,65,26,30,21,5,17,NORMAL
2018-9-29,Faria Lima,-23.5675,-46.6929,52812,9,40,20,5,14,43,25,41,REABASTECER
2018-10-2,Faria Lima,-23.5675,-46.6929,52453,68,21,1,37,5,33,11,27,NORMAL
2019-1-5,Pinheiros,-23.5664,-46.703,78280,41,55,17,20,20,7,5,5,NORMAL
2018-10-11,Faria Lima,-23.5675,-46.6929,52093,67,37,65,5,10,15,19,32,NORMAL
2018-3-24,Vila Mariana,-23.5895,-46.6346,21453,68,18,12,43,22,30,22,13,NORMAL
2018-4-10,Vila Mariana,-23.5895,-46.6346,21349,86,45,35,10,43,22,16,32,NORMAL
2019-2-8,Pinheiros,-23.5664,-46.703,76833,57,48,38,29,13,33,43,40,NORMAL
2019-2-22,Pinheiros,-23.5664,-46.703,78290,13,34,19,40,41,38,31,27,NORMAL
2018-11-28,Faria Lima,-23.5675,-46.6929,51978,40,12,9,39,29,43,6,26,REABASTECER
2018-5-2,Vila Mariana,-23.5895,-46.6346,21831,38,42,1,16,11,43,13,24,NORMAL
2018-12-8,Faria Lima,-23.5675,-46.6929,51553,33,19,6,9,33,13,10,30,REABASTECER
2018-5-15,Vila Mariana,-23.5895,-46.6346,23539,9,25,52,19,2,43,43,7,REABASTECER
2018-5-20,Vila Mariana,-23.5895,-46.6346,24546,46,55,19,6,27,30,23,29,REABASTECER
2018-6-3,Vila Mariana,-23.5895,-46.6346,23884,18,35,65,18,26,27,14,18,NORMAL
2019-4-7,Pinheiros,-23.5664,-46.703,78577,23,54,29,6,18,11,26,40,REABASTECER
2018-6-22,Vila Mariana,-23.5895,-46.6346,22727,6,37,65,43,29,9,23,24,REABASTECER
2018-6-26,Vila Mariana,-23.5895,-46.6346,22848,59,11,41,25,9,34,8,5,REABASTECER
2018-6-29,Vila Mariana,-23.5895,-46.6346,23477,28,61,23,16,37,31,40,33,NORMAL
2018-7-16,Vila Mariana,-23.5895,-46.6346,22637,35,36,26,39,2,13,17,8,NORMAL
2018-7-25,Vila Mariana,-23.5895,-46.6346,23607,32,47,35,6,13,29,17,19,REABASTECER
2019-6-5,Pinheiros,-23.5664,-46.703,76242,35,43,12,13,19,8,11,9,NORMAL
2018-8-22,Vila Mariana,-23.5895,-46.6346,23494,29,22,37,40,38,29,40,4,REABASTECER
2018-8-24,Vila Mariana,-23.5895,-46.6346,22721,11,6,20,35,29,27,32,39,REABASTECER
2018-8-25,Vila Mariana,-23.5895,-46.6346,23870,86,65,15,31,25,26,29,37,NORMAL
2019-3-23,Faria Lima,-23.5675,-46.6929,53401,58,51,51,23,40,14,25,11,NORMAL
2019-6-21,Pinheiros,-23.5664,-46.703,76164,55,29,24,8,33,32,30,34,NORMAL
2019-6-22,Pinheiros,-23.5664,-46.703,76780,48,26,19,3,29,28,28,32,NORMAL
2019-3-25,Faria Lima,-23.5675,-46.6929,54256,39,35,36,13,32,11,16,6,NORMAL
2019-6-24,Pinheiros,-23.5664,-46.703,78949,23,21,8,42,18,22,22,22,NORMAL
2019-3-30,Faria Lima,-23.5675,-46.6929,51484,77,6,65,43,11,41,37,23,REABASTECER
2019-4-2,Faria Lima,-23.5675,-46.6929,54901,60,59,47,32,43,34,29,15,NORMAL
2019-4-13,Faria Lima,-23.5675,-46.6929,51979,47,55,33,41,43,34,32,17,NORMAL
2018-9-19,Vila Mariana,-23.5895,-46.6346,25032,12,55,7,32,15,36,17,29,REABASTECER
2019-4-16,Faria Lima,-23.5675,-46.6929,53534,24,35,12,30,34,21,23,8,NORMAL
2018-9-22,Vila Mariana,-23.5895,-46.6346,23880,65,32,52,22,2,24,5,15,REABASTECER
2018-9-25,Vila Mariana,-23.5895,-46.6346,21713,31,21,33,7,36,16,33,7,NORMAL
2019-8-3,Pinheiros,-23.5664,-46.703,77628,86,20,65,36,31,11,37,43,NORMAL
2019-5-16,Faria Lima,-23.5675,-46.6929,52190,10,45,48,32,43,9,32,11,REABASTECER
2019-5-18,Faria Lima,-23.5675,-46.6929,52320,79,33,36,28,33,43,25,43,NORMAL
2019-8-17,Pinheiros,-23.5664,-46.703,77553,34,65,27,32,18,38,29,30,NORMAL
2019-5-20,Faria Lima,-23.5675,-46.6929,54684,56,20,18,23,24,38,15,36,NORMAL
2018-10-28,Vila Mariana,-23.5895,-46.6346,21517,33,19,9,38,26,7,29,38,REABASTECER
2019-6-2,Faria Lima,-23.5675,-46.6929,51795,19,13,16,25,23,43,20,27,NORMAL
2019-6-7,Faria Lima,-23.5675,-46.6929,54715,53,56,43,43,7,31,2,13,REABASTECER
2019-9-7,Pinheiros,-23.5664,-46.703,79764,26,60,25,2,18,14,38,37,REABASTECER
2018-11-27,Vila Mariana,-23.5895,-46.6346,21717,30,47,56,4,43,7,39,13,NORMAL
2019-9-20,Pinheiros,-23.5664,-46.703,78379,86,48,9,6,11,14,32,27,REABASTECER
2019-7-17,Faria Lima,-23.5675,-46.6929,53609,9,39,56,26,2,34,18,25,NORMAL
2019-7-23,Faria Lima,-23.5675,-46.6929,52547,43,7,23,2,20,26,37,38,REABASTECER
2019-1-6,Vila Mariana,-23.5895,-46.6346,23769,86,62,51,37,13,7,7,38,NORMAL
2019-8-2,Faria Lima,-23.5675,-46.6929,51265,41,11,35,19,25,34,5,41,NORMAL
2019-8-12,Faria Lima,-23.5675,-46.6929,53277,33,23,28,24,28,38,9,43,NORMAL
2019-11-15,Pinheiros,-23.5664,-46.703,76742,3,40,20,42,28,30,32,43,REABASTECER
